CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",300,"      Utilities",10589
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",400,"      Construction",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",500,"      Manufacturing",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",600,"      Wholesale trade",132643
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",700,"      Retail trade",342738
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",800,"      Transportation and warehousing",98721
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",900,"      Information",58672
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1000,"      Finance and insurance",251617
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",161177
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",199472
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1500,"      Educational services",159462
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1600,"      Health care and social assistance",495912
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",81088
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1800,"      Accommodation and food services",205995
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",184876
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2000,"    Government and government enterprises",363562
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2001,"      Federal civilian",53464
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2002,"      Military",23457
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2010,"      State and local",286641
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2011,"        State government",(D)
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2012,"        Local government",(D)
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",,Employment by place of work,
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",10,Total employment (number of jobs),2311182
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",,By type,
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",20,"  Wage and salary employment",1807107
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",40,"  Proprietors employment",504075
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",50,"    Farm proprietors employment",2924
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",501151
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",,By industry,
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",70,"  Farm employment",9135
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",80,"  Nonfarm employment",2302047
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",90,"    Private nonfarm employment",2058906
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",3202
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",10030
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",300,"      Utilities",8369
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",400,"      Construction",120793
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",500,"      Manufacturing",123209
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",600,"      Wholesale trade",90571
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",700,"      Retail trade",250966
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",800,"      Transportation and warehousing",72691
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",900,"      Information",37272
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1000,"      Finance and insurance",173830
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",146338
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",153741
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",26898
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",206570
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1500,"      Educational services",55388
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1600,"      Health care and social assistance",243028
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",49464
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1800,"      Accommodation and food services",166975
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",119571
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2000,"    Government and government enterprises",243141
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2001,"      Federal civilian",21737
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2002,"      Military",13434
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2010,"      State and local",207970
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2011,"        State government",(D)
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2012,"        Local government",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",,Employment by place of work,
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),46585
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",,By type,
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",20,"  Wage and salary employment",38366
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",40,"  Proprietors employment",8219
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",50,"    Farm proprietors employment",875
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",7344
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",,By industry,
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",70,"  Farm employment",1284
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",80,"  Nonfarm employment",45301
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",90,"    Private nonfarm employment",34092
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",300,"      Utilities",521
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",400,"      Construction",2115
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",500,"      Manufacturing",6079
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",600,"      Wholesale trade",1256
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",700,"      Retail trade",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1475
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",900,"      Information",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1000,"      Finance and insurance",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",68
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1500,"      Educational services",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",(D)
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2000,"    Government and government enterprises",11209
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2001,"      Federal civilian",1820
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2002,"      Military",420
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2010,"      State and local",8969
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2011,"        State government",5237
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2012,"        Local government",3732
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",,Employment by place of work,
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),1432340
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",,By type,
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",20,"  Wage and salary employment",1183968
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",40,"  Proprietors employment",248372
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",6415
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",241957
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",,By industry,
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",70,"  Farm employment",7772
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",80,"  Nonfarm employment",1424568
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",1296461
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",18290
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",300,"      Utilities",6189
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",400,"      Construction",77736
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",500,"      Manufacturing",93779
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",600,"      Wholesale trade",50387
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",700,"      Retail trade",151165
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",44203
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",900,"      Information",21601
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1000,"      Finance and insurance",87797
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",50920
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",104904
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",39406
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1500,"      Educational services",60987
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",203393
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",33448
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",96556
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",79406
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",128107
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2001,"      Federal civilian",17908
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2002,"      Military",6693
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2010,"      State and local",103506
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2011,"        State government",16852
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2012,"        Local government",86654
38340,"Pittsfield, MA (Metropolitan Statistical Area)",,Employment by place of work,
38340,"Pittsfield, MA (Metropolitan Statistical Area)",10,Total employment (number of jobs),82425
38340,"Pittsfield, MA (Metropolitan Statistical Area)",,By type,
38340,"Pittsfield, MA (Metropolitan Statistical Area)",20,"  Wage and salary employment",65537
38340,"Pittsfield, MA (Metropolitan Statistical Area)",40,"  Proprietors employment",16888
38340,"Pittsfield, MA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",472
38340,"Pittsfield, MA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",16416
38340,"Pittsfield, MA (Metropolitan Statistical Area)",,By industry,
38340,"Pittsfield, MA (Metropolitan Statistical Area)",70,"  Farm employment",589
38340,"Pittsfield, MA (Metropolitan Statistical Area)",80,"  Nonfarm employment",81836
38340,"Pittsfield, MA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",72884
38340,"Pittsfield, MA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",209
38340,"Pittsfield, MA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",103
38340,"Pittsfield, MA (Metropolitan Statistical Area)",300,"      Utilities",285
38340,"Pittsfield, MA (Metropolitan Statistical Area)",400,"      Construction",4717
38340,"Pittsfield, MA (Metropolitan Statistical Area)",500,"      Manufacturing",4950
38340,"Pittsfield, MA (Metropolitan Statistical Area)",600,"      Wholesale trade",1305
38340,"Pittsfield, MA (Metropolitan Statistical Area)",700,"      Retail trade",10005
38340,"Pittsfield, MA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1047
38340,"Pittsfield, MA (Metropolitan Statistical Area)",900,"      Information",1127
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1000,"      Finance and insurance",3189
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",2576
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",4947
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",265
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",3192
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1500,"      Educational services",5490
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",13647
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",3458
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",7457
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",4915
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",8952
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2001,"      Federal civilian",360
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2002,"      Military",331
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2010,"      State and local",8261
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2011,"        State government",2382
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2012,"        Local government",5879
38540,"Pocatello, ID (Metropolitan Statistical Area)",,Employment by place of work,
38540,"Pocatello, ID (Metropolitan Statistical Area)",10,Total employment (number of jobs),48567
38540,"Pocatello, ID (Metropolitan Statistical Area)",,By type,
38540,"Pocatello, ID (Metropolitan Statistical Area)",20,"  Wage and salary employment",37526
38540,"Pocatello, ID (Metropolitan Statistical Area)",40,"  Proprietors employment",11041
38540,"Pocatello, ID (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1004
38540,"Pocatello, ID (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",10037
38540,"Pocatello, ID (Metropolitan Statistical Area)",,By industry,
38540,"Pocatello, ID (Metropolitan Statistical Area)",70,"  Farm employment",1766
38540,"Pocatello, ID (Metropolitan Statistical Area)",80,"  Nonfarm employment",46801
38540,"Pocatello, ID (Metropolitan Statistical Area)",90,"    Private nonfarm employment",37647
38540,"Pocatello, ID (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",300,"      Utilities",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",400,"      Construction",2313
38540,"Pocatello, ID (Metropolitan Statistical Area)",500,"      Manufacturing",3411
38540,"Pocatello, ID (Metropolitan Statistical Area)",600,"      Wholesale trade",1290
38540,"Pocatello, ID (Metropolitan Statistical Area)",700,"      Retail trade",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1680
38540,"Pocatello, ID (Metropolitan Statistical Area)",900,"      Information",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1000,"      Finance and insurance",2513
38540,"Pocatello, ID (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",2607
38540,"Pocatello, ID (Metropolitan Statistical Area)",1500,"      Educational services",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
38540,"Pocatello, ID (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",2307
38540,"Pocatello, ID (Metropolitan Statistical Area)",2000,"    Government and government enterprises",9154
38540,"Pocatello, ID (Metropolitan Statistical Area)",2001,"      Federal civilian",589
38540,"Pocatello, ID (Metropolitan Statistical Area)",2002,"      Military",345
38540,"Pocatello, ID (Metropolitan Statistical Area)",2010,"      State and local",8220
38540,"Pocatello, ID (Metropolitan Statistical Area)",2011,"        State government",4474
38540,"Pocatello, ID (Metropolitan Statistical Area)",2012,"        Local government",3746
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",,Employment by place of work,
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",10,Total employment (number of jobs),347932
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",,By type,
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",20,"  Wage and salary employment",270383
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",40,"  Proprietors employment",77549
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1540
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",76009
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",,By industry,
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",70,"  Farm employment",2206
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",80,"  Nonfarm employment",345726
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",90,"    Private nonfarm employment",304545
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",300,"      Utilities",(D)
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",400,"      Construction",20952
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",500,"      Manufacturing",(D)
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",600,"      Wholesale trade",11194
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",700,"      Retail trade",39496
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",900,"      Information",4808
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1000,"      Finance and insurance",19872
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",16285
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",23083
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",4906
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",17829
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1500,"      Educational services",9012
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1600,"      Health care and social assistance",47073
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",9604
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1800,"      Accommodation and food services",28534
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",15918
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2000,"    Government and government enterprises",41181
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2001,"      Federal civilian",8082
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2002,"      Military",4364
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2010,"      State and local",28735
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2011,"        State government",5890
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2012,"        Local government",22845
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",,Employment by place of work,
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),1358131
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",,By type,
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",20,"  Wage and salary employment",1065686
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",40,"  Proprietors employment",292445
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",10020
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",282425
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",,By industry,
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",70,"  Farm employment",19615
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",80,"  Nonfarm employment",1338516
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",1195069
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",300,"      Utilities",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",400,"      Construction",67210
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",500,"      Manufacturing",122196
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",700,"      Retail trade",129821
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",900,"      Information",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1000,"      Finance and insurance",67119
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",63470
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",77541
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1500,"      Educational services",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",35258
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",93145
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",71004
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",143447
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2001,"      Federal civilian",17935
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2002,"      Military",6862
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2010,"      State and local",118650
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2011,"        State government",17308
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2012,"        Local government",101342
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",,Employment by place of work,
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),181956
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",,By type,
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",20,"  Wage and salary employment",131280
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",40,"  Proprietors employment",50676
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",50,"    Farm proprietors employment",698
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",49978
